Date,ret_Fund,ret_AAPL,ret_APTV,ret_BAC,ret_BALL,ret_BEP,ret_BKNG,ret_BMRN,ret_COST,ret_CVS,ret_DE,ret_ETN,ret_GOOGL,ret_HD,ret_HIG,ret_MS,ret_MSFT,ret_PLD,ret_TT,ret_UNH,ret_V
2017-01-31,0.038336052202283755,0.09799143507170283,0.09468755681495522,0.07197009840620194,0.01598748500062075,0.03955970819288113,0.04751672471517021,0.023356301111175926,0.09219925505967241,0.031167637263020964,0.07456881065115706,0.06420049602298072,0.05710934554644842,0.06321477435288636,0.0337433986312945,0.032009923424574094,0.07285065510294375,-0.03242373419075817,0.07016821873574242,0.02387561086891088,0.06971006066258112
2017-02-28,0.03456402199528674,0.13377772075155026,0.0910967602355548,0.09010621297224253,-0.03408043098801816,-0.021022609404551473,0.09459536643839472,0.071893224343472,0.08360618595611968,0.022459257015608136,0.02279300422113595,0.016954378143780202,0.030163731673462424,0.05327798434905362,0.0036954222323948294,0.0748413365310896,-0.004363921626649336,0.045035711521346444,0.00012603505160191375,0.020234329707649712,0.0652569879177951
2017-03-31,0.0013498692314182215,0.04868992849968978,0.0572703563657424,-0.04125202294429986,0.00992784123886703,0.020597111348486186,0.03238732906577302,-0.06547430539654775,-0.053561014125765305,-0.02581311779740947,-0.00021655575666135185,0.03865604856453153,0.0033967615817940278,0.01941641059929644,-0.012200216542509135,-0.0619664621656022,0.029384474321793475,0.025391746595841314,0.029873193817620214,-0.004587213022345327,0.010575295038840027
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,0.019630971438200362,0.06773264358223297,0.09655683047644903,-0.046901017159621694,0.10424909774963353,0.10316085650477214,0.0545627155040278,-0.0015948894007213887,0.12271034107768042,-0.01497948719420994,0.12493107399306624,0.051744182039709985,0.16429583693145355,0.051536542957859144,0.032282781921336046,-0.021265193271913452,0.06650928852074589,0.07054749029849527,0.10182017960902923,0.068105273221154,0.0734667438032035
2017-06-30,0.010989919021649364,-0.057213751838673166,-0.0036375296588423423,0.08255253791385408,0.03202969153074409,0.01817018202907872,-0.0035000700066026846,0.036284805195370584,-0.1136175330774104,0.04724714585800527,0.014215559311588688,0.005815353214865482,-0.05816082966854341,-0.0007165805065271202,0.06438558730292043,0.06756099716878361,-0.013029643964576287,0.06401032019021047,0.02458715730759642,0.06282531830698801,-0.015226473600517987
2017-07-31,0.019861054352268148,0.032703675321147596,0.03160294864001045,-0.005770982893577914,-0.007344483413831537,0.05760809201382355,0.08445778650812819,-0.0340233026676251,-0.008878976659618787,-0.00012724320417756285,0.0379480760463089,0.005396573756937473,0.01701661531876164,-0.024771728950869654,0.046224149891879396,0.05811695115202986,0.05469322466698223,0.03700543431264758,-0.03840688229821809,0.03446256987959928,0.06163369675570407
2017-08-31,-0.0025645135438372435,0.10699971584816059,0.06946385365104835,-0.004469231288992237,-0.04313489857599673,0.040638492843656726,-0.08697068964521193,0.02804056754066253,-0.008004587353824588,-0.032403382227440214,-0.09627368021110483,-0.07546937095600048,0.010301417154945147,0.007728987290639644,-0.01272960686242941,-0.029851066845535623,0.03395265255627211,0.04193387528428305,-0.028333987511416137,0.03696341758614241,0.041449360674752134
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,0.05262735015265951,0.030731466917885086,0.03091261089192554,0.14650465645533295,0.07351832202849828,-0.027385585037792315,0.032331220197625354,-0.08981046550894545,0.027689326910876666,-0.10808234718378518,0.1518131009387813,0.11510591154791872,0.08144548605880808,0.10615852307720863,0.01812457622018493,0.1042977138048029,0.11247848385744819,0.02617063950978582,0.043154798347761814,0.06092422953062693,0.06240336035911587
2017-11-30,0.02778413861537299,0.020277989864249113,0.056379768683375575,0.0328605027955593,-0.06799120822860705,-0.008922120942151723,-0.09009079871920533,0.04519438274301324,0.1483560367893455,0.1177587703972609,0.12778427219724708,-0.020785238920526528,0.003029852745833228,0.09018580099482243,0.04795941842619267,0.03219987336751351,0.016983726851969916,0.025549390631340874,-0.011060826690707293,0.08905126823917042,0.02554565165991196
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.048421834385443674,-0.02572025755046503,0.08141623502227291,0.1359600339334528,-0.04084194768766147,0.014255547480926278,0.0990625401706351,0.05163170335207834,0.05660691778084903,0.03366904036910001,0.11472078135395303,0.07958366727024302,0.14095181112069866,0.11722812890313983,0.022980545909424555,0.10050694298925666,0.12878698621961449,-0.010303552167551633,0.0856684500904592,0.03773500299591315,0.10338365462427279
2018-02-28,-0.04207692852589073,0.0681850163111577,-0.03520507206588652,0.0031249882894077707,0.04624115140851104,-0.06282503984029852,0.06380062609194836,-0.10041011693359403,-0.017751089991371538,-0.13928063937013435,-0.033349397399404346,-0.038942347759420626,-0.06623134292238164,-0.09273248376278465,-0.10057849457021739,-0.009372286770640614,-0.008415100746126392,-0.06803869427060927,-0.06160872158824959,-0.04485183230950973,-0.008661020676036024
2018-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-30,-0.010944317089403133,-0.07219823199703457,-0.07390780179149858,-0.06441520876478901,0.003504345794930197,-0.01717422422769377,0.07077538208335965,0.028828434397826674,0.0327920122368035,0.03889235730823715,-0.15543146559970844,-0.06263579458270141,-0.07730629678007916,0.01966232003534385,0.02366227939859633,-0.07410900303385748,-0.0026661314747830067,0.07787437769269134,-0.0503938014127262,0.048738579604508336,0.03204831830629096
2018-05-31,0.024074766355140165,0.13512387401130033,0.15547986399337832,-0.025446310445415232,-0.07587068941798791,0.035386620947995384,-0.03171720758723595,0.08178654085672687,0.008409783589748532,-0.09222404867385381,0.10478110935268359,0.029993832597113856,0.07993479308849882,0.015121508080438106,-0.02345795138777984,-0.028670928722611455,0.06146723058140213,-0.00862733686290107,0.04350905847632025,0.021615953714583247,0.031920315992420845
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.046433525589545166,0.018301426527316034,0.005846120863807647,0.06336103391710068,0.05466873475858214,-0.01811130972600994,-0.03802892198039021,0.11312820052015682,0.10325874160451876,0.03096019437969111,-0.026751913726121623,0.08605382617466506,0.11565454656427554,0.0588045209368484,0.007070503560885788,0.01433726945648539,0.07324956666445437,0.027262870199200373,0.1309604664043893,0.05219541940219807,0.04605259314344101
2018-08-31,0.03509383939161381,0.20042198441434467,-0.10257963082774946,0.0016192423288963198,0.07724721471352525,0.029280296888432034,-0.03803872539799269,-0.0057676433546272055,0.06857803070917212,0.16003693513621942,-0.006837394261035024,-0.000361013180592229,0.003732013678475754,0.021664405610674287,-0.03850070796464489,-0.03421691291354123,0.06299297735960474,0.023773085327955412,0.02822018575937224,0.06018500627927437,0.07584306053039014
2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,-0.08034510649770843,-0.03852744907291816,-0.12737191377936352,-0.10659782605410328,0.06972343827988214,-0.11439722514367834,-0.039440491326193206,-0.07811567239206996,-0.019302447392398947,-0.031228753793190123,-0.053850239058794935,-0.13795989200087877,-0.114645247710361,-0.12397281895503742,-0.09827271447555741,-0.058492408234241844,-0.04914118561568881,-0.03347551849265651,-0.04792064292158338,-0.023199775400120304,-0.061542471291465284
2018-11-30,0.03510700674289069,-0.18119758403705266,-0.06380203025401177,0.03272735520862202,0.09842094458239647,0.06838993804653404,0.009228760166909877,0.041879143832424415,0.013995279801518823,0.10788797878112577,0.1435321212937828,0.07353132651877159,0.01748608725764189,0.0313772371907044,-0.020444074183364025,-0.027813953699614036,0.042683914633972364,0.04451665898948076,0.07900736556494414,0.0800038214222667,0.02984692114341403
2018-12-31,-0.0827019755009557,-0.11669826328259258,-0.14367186642410135,-0.12754553027743998,-0.06373439601903341,-0.09503845955267454,-0.08957225643282629,-0.11329790056983302,-0.11920611230831246,-0.1830424211937398,-0.03185260268701595,-0.10761616092752813,-0.05829761054492155,-0.04713835915514686,0.005883819586957717,-0.10678092328331368,-0.08404723770664946,-0.12150050763056575,-0.11413778563177845,-0.11458610187557516,-0.06894347030370485
2019-01-31,0.08568120416827485,0.05515397487582607,0.28520380919761346,0.15543815064220445,0.13701609166396178,0.1135133643619719,0.0640900662045143,0.15290659318554867,0.053605645268353985,0.008082464473813333,0.09941719904960755,0.1105447251299152,0.07744788814660675,0.06815271507899934,0.05556785302445344,0.07442073470705957,0.028157942167396977,0.17779282137021557,0.09656931428527127,0.08461786935032767,0.02326803549312162
2019-02-28,0.04180590117312466,0.04477656523722384,0.0532454393750319,0.026641156481426176,0.0497107030863424,0.0613042116936684,-0.07407751768637805,-0.050015240137470496,0.021901959243288305,-0.11777285821898353,0.00024379780745764634,0.046163734737688644,0.0005862197365162913,0.008772518317472278,0.05200360625806244,-0.007565040014717139,0.0773574603652234,0.01301329453849176,0.055177986935642576,-0.10355288560839071,0.09901897395872927
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,0.05691667235378417,0.1589373437527315,0.031163378571139155,0.05158174191064813,0.09419505139831386,0.04752410246267802,0.0930737917410196,-0.08288658781759317,0.12247418433522017,-0.050638358439443754,0.014564626132838487,0.04742169855394951,0.06427593113762797,0.10844115542184762,0.06624540582381755,0.15660207728857456,0.16575909072620565,0.10242004840805152,0.16733577907178288,-0.034103059115517254,0.1101133091289872
2019-05-31,-0.05398075805514313,-0.12421276768255773,-0.25067362533298987,-0.1301504849354297,0.026713728630124,0.021256437565237762,-0.10715422755792647,-0.03846604656241048,-0.021598191536246425,-0.036962325028052634,-0.15371616596215243,-0.09271486163204745,-0.07711685052168915,-0.06799195163331839,0.012413896403806968,-0.15668401696402834,-0.04948056479371965,-0.03912857254404767,-0.034826005350307,0.037456634048239845,-0.017343923128734007
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.09439628694287094,0.2168843503252269,0.368675712910578,0.15961584425007835,0.16435915223802366,0.1136998503280382,0.139105927185885,-0.035505815233389026,0.1504717329226588,0.07639670980342994,0.18721066021484245,0.10336920650828607,0.10094892015281953,0.13346780854163698,0.09437910739559752,0.10364968260167728,0.1017949645701186,0.10161031163413625,0.04943794071505825,0.034378463889817246,0.10332861706204222
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.014157415492079384,0.05529931597116322,9.252848693375171e-05,-0.042951132676733894,0.020509697078178846,0.14881437236747175,0.04028389576547142,-0.15027733503285823,0.047590167853031495,0.12887064173900886,0.02296369889452321,0.020495957815547472,0.002413386299443543,0.09240900662061535,0.05711551903611545,-0.04241473998027989,0.023651382389938025,0.063776997028826,0.0008040401473614622,-0.12314828502144726,-0.032257381303825605
2019-10-31,0.01672713855236463,0.11068451603790241,0.024365188338560495,0.07199186913226074,-0.039005357268605545,0.047267599064698684,0.043900741778939656,0.0862017422412511,0.03347879738307591,0.060607271590074285,0.032368932711101195,0.05612145123870582,0.030840025625829215,0.011033608234420678,-0.058241315930023685,0.08733910376416265,0.031216056204027343,0.029805441630264662,0.029867415024899646,0.16280125896723963,0.039823259183690674
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.06592874856347897,0.18399908423871691,0.06297051636260043,0.13246824298614168,-0.0736589153176972,0.10854496183912654,0.002420945684589171,0.15489692813956468,-0.010736883014843213,0.11899378167379138,-0.0007336726229424384,0.08736093234046605,0.0640212764835546,-0.06310557986588816,0.06977925477838376,0.11009765988250186,0.10369413365756319,0.0219280059663034,0.05185738472345447,0.16782833446583134,0.05230177082672882
2020-01-31,0.012710662202803258,0.05401001784666648,-0.10719174725476432,-0.0678592247251838,0.11612799664306861,0.04524995879232607,-0.10867053301217611,-0.012418722813233307,0.03946628814762243,-0.08093025357880623,-0.08472827671705674,-0.002639434257752482,0.06972580682278284,0.044509471181437554,-0.024518537948809538,0.029009947680355586,0.07945449152096762,0.041956169878481164,0.0023321919975305416,-0.07323620057253866,0.05891462625999733
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,-0.1639491231019219,-0.1764612228531547,-0.4177941330223417,-0.3492092139884131,-0.1023140780623808,-0.11914167610190518,-0.2650733875589446,0.011976047904191711,-0.06477091481133523,-0.1251843116099821,-0.12383904774890597,-0.17044485909619345,-0.18902413633760728,-0.17597892588111996,-0.40179148992077707,-0.34940684175157266,-0.07101676015246117,-0.12747881625578672,-0.1969644000202706,-0.08071115420240449,-0.1890569466141363
2020-04-30,0.10267408350646745,0.15537361650856352,0.4124695507915226,0.1328310221862803,0.014382769924570438,0.10355374876973622,0.10053370603258682,0.08899404311321191,0.06510099135874459,0.046099132648975916,0.04994167831747243,0.07478443345459684,0.15899994425443453,0.17738717435378826,0.07803652706142605,0.169909513836062,0.13632583160762168,0.11024020345132546,0.0584816307760343,0.172788352326672,0.10923541424444583
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.07706801191272117,0.24502235750631995,0.12034499999890302,-0.0055870928251293694,0.061717859281740894,0.03299637217783835,0.07549121188863328,0.34036080023248005,0.000692927687496514,0.05556467743429638,0.08889752635091464,0.04766471666629135,0.052981321778032386,0.14636687347421118,0.023217483455166832,0.22495539062731829,0.13875795077972408,0.05241044851065357,0.02359601857825866,0.012822901865784608,0.08266244285715652
2020-07-31,0.06258111844704017,0.1651315273344427,-0.0021817013981022537,0.047578838712851734,0.05957677361610991,0.12537767199150984,0.043828604795802306,-0.028620065543268125,0.07592162430082094,-0.02367923821615292,0.1219216760592412,0.06458622479604159,0.04929308454707093,0.05979790393706885,0.0977950829322154,0.01905855324931971,0.007370778962442426,0.12954047893939302,0.25724905865821945,0.02654679329193721,-0.014339819066466752
2020-08-31,0.06001062134891111,0.21656937724546355,0.107652768444785,0.03456605175481586,0.09358247731026181,0.06427757185146787,0.14939863040771595,-0.34871880169152103,0.06798169987158653,-0.01302824901703814,0.19142423001131714,0.10417702973040432,0.09515107990839078,0.0736377843048075,-0.0366446845217403,0.06914899827722643,0.102751952827286,-0.03376958298036603,0.0582819525305216,0.0322674899445774,0.11507609916111616
2020-09-30,-0.01247494989979947,-0.10252640604744045,0.06456104715828537,-0.05758315371594214,0.034216668679799334,0.1564700668969332,-0.10456693583540266,-0.02499034959307944,0.021112382297443943,-0.05988411424442319,0.05870551565775961,-0.0006856740775161851,-0.10059959053450007,-0.020578155009096433,-0.08875149644949243,-0.0748181446412528,-0.06739688384680875,-0.006564759571576428,0.028611560136794223,0.0016147612831722835,-0.05670067236713561
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.10998934605042865,0.029750455646677887,0.2947207302915007,0.1689498156062914,0.15687783791678922,0.21830270876122904,0.1857564754856449,0.03443736927090946,0.10569820103417493,0.17063656158959928,0.18043585209386137,0.19524298350161495,0.1970524383453709,-0.0010799349895908028,0.2076959653606658,0.28827906472744136,0.020446210466291914,-0.005664975299766173,0.20610317135107126,0.07880832340121002,0.053492754732411996
2020-12-31,0.048676813382695805,0.11457372014715972,0.09764108370570823,0.08305806880238409,-0.02947620038141341,0.018008825899977765,0.09801576235317655,0.11423133216989112,-0.0130705798641233,0.00752328168023042,0.03135411242078878,-0.008009363954239679,-0.001003162737105212,-0.037279672311206435,0.10814497663045408,0.108361584974763,0.039005879738434945,0.0019218739655453287,-0.003726981983652067,0.04638665431511302,0.03983830400015087
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.04249476987447709,-0.0780576664439322,0.05840817409238075,0.2828164369886612,-0.08899316072321406,-0.005683842447768317,0.04605192341293307,-0.13889839167599927,-0.06264663283360683,0.10883165133416806,0.3940058712924912,0.1572385152263709,0.17680750179651894,0.15639952433801207,0.37287767272870287,0.13905300070571824,0.06246296912310889,0.07021996561695643,0.1448232810409127,0.06476524111475013,-0.030500116598189853
2021-04-30,0.033571637610267935,0.07621787487446285,0.043437315143469046,0.04755745473566764,0.10502726423327302,-0.07769937741683919,0.05847611213425519,0.03191624903369594,0.057895488254795735,0.02221614814877837,-0.008793336723106004,0.033627208475081494,0.14107987974489178,0.06034406194857844,-0.012426801108153862,0.06748295202318522,0.06960173038269413,0.09933964659013483,0.049951512198747716,0.07184118017220387,0.10310299548301449
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,0.02289458781651965,0.04360727235820683,0.0934047014970878,0.02155335691894611,-0.13319846949302327,-0.010893591485353404,-0.11272545149699076,0.07084194561314705,0.06337180301200562,0.0921465987107295,-0.046461990235209694,0.04224377778786148,0.0375143170682275,-0.009601829909595017,-0.05546408412011761,0.110720754774569,0.07671320498930778,0.030892405672534817,0.0626980615933026,0.0077897623970781815,0.0025674488695042186
2021-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.053147738057576666,0.11023280200303542,-0.03267017943067152,0.012612355452249258,0.1868797432107836,0.05844181238998214,0.050994168202617596,0.009228147417746246,0.1533445020450388,0.04162522219492337,0.07178704313362783,0.14138307685149898,0.18517558021348512,0.022860465313421008,0.09041380478860583,0.1473061324175058,0.11649295023342843,0.12657888803965678,0.07798412912182706,0.03953165381150692,-0.018850741890141798
2021-09-30,-0.050390507659957895,-0.06803662861130455,-0.021157771003669112,0.021976888792580418,-0.06242200082551652,-0.08909192259305632,0.03226558498969356,-0.08217549274645797,-0.013479935105632057,-0.017710397628809327,-0.11100444732096848,-0.1131504340652395,-0.07616925000224084,0.011493602861949226,0.04507583799461301,-0.06817971061130768,-0.06611905219168424,-0.06411934660774488,-0.12762564415041922,-0.058035546493712786,-0.027717321311851673
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.07046263345195736,0.16990290417196374,0.0763912518598473,0.04758527179002647,0.04087540204167239,-0.008118090808691303,-0.11458925977531254,0.11644455807208987,0.2022979890640615,0.05559114331555115,0.031247144561487916,0.09013632030374596,0.06150327774727504,0.22040439525017486,-0.05376511206081025,-0.018846181729508138,0.1747830133882986,0.20186538649798846,0.08108887110267937,0.1368684637076889,-0.12856959965948989
2021-12-31,0.040521572104018855,0.0742286876412881,0.028687188460454482,0.005265142210772122,0.03017652962569861,-0.014049465746724943,0.1414848200374066,0.02387295789474342,0.05250470888877068,0.15832043788770123,-0.004645952501424633,0.06639519930589755,0.02082135450747069,0.04022982468376113,0.04447818904253964,0.03522468545849455,0.01733275281617308,0.12125650268111832,0.08585504139685018,0.1340727131981163,0.1183877743535342
2022-01-31,-0.07980403990202001,-0.01571217991283058,-0.1719914861598294,0.037086839651454095,0.008621625840372626,-0.06258732635619291,0.02371590168802129,0.003169199594031502,-0.11021660954337065,0.037992371157822946,0.0977279355776739,-0.08326598606020263,-0.06591905780046203,-0.11573225726675618,0.04099074915220924,0.05190063744440865,-0.07534502726162295,-0.0685434889708958,-0.14319645996421348,-0.05888788556452074,0.04365286463882967
2022-02-28,-0.029667065313838115,-0.05406587414832131,-0.05227704857172577,-0.04204588020044053,-0.07375954746052737,0.08070547075510581,-0.11558015917604114,-0.11858281431268602,0.029511096369877032,-0.026851939749371945,-0.043517501653887014,-0.02613141619064041,-0.0018217598466265805,-0.13938084215071,-0.027964320950771837,-0.11507721375540547,-0.037211932190787,-0.06995278486656775,-0.11074537269355145,0.006982951545132066,-0.042880990911468575
2022-03-31,0.01343829516539441,0.0574734667974941,-0.07516998743366132,-0.06286112299490432,0.002897291894209175,0.14337435854876412,0.08111402977183801,-0.01305688986942033,0.10900347273880517,-0.02354089695043482,0.15693334070182097,-0.01102554859333782,0.029694853609089744,-0.046523846853882334,0.03353482224769988,-0.03680830581955963,0.03186166061961493,0.11285240826464538,-0.0036900331633071826,0.07482955861330565,0.02614282529324896
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,-0.10251078854452722,-0.14633360233064974,-0.112521939050372,-0.09752534204841301,-0.21019086663187436,-0.12606029894848614,-0.044663456645429034,-0.025551248504425916,-0.1890622605368074,-0.03911086756197224,-0.13883399268120888,-0.081431759433784,-0.18196561350934526,0.011425481759569145,0.015123842759840578,-0.005952558109156181,-0.1161387220398552,-0.2105522680068539,-0.09587425147874562,-0.025864235445030137,-0.04146081002483559
