Date,Fund,AAPL,APTV,BAC,BALL,BEP,BKNG,BMRN,COST,CVS,DE,ETN,GOOGL,HD,HIG,MS,MSFT,PLD,TT,UNH,V
2016-12-31,110.34,25.81812286376953,51.99346160888672,18.519304275512695,35.40185546875,11.343022346496582,1503.6800537109375,85.62999725341797,132.88294982910156,64.68292999267578,90.45974731445312,57.120906829833984,38.79399871826172,111.59243774414062,40.87091827392578,35.046199798583984,55.36963653564453,43.14241027832031,51.445735931396484,144.4431915283203,74.1513900756836
2017-01-31,114.57,28.34807777404785,56.916595458984375,19.852140426635742,35.96784210205078,11.791749000549316,1575.1300048828125,87.62999725341797,145.13465881347656,66.69894409179688,97.2052230834961,60.7880973815918,41.009498596191406,118.646728515625,42.25004196166992,36.168025970458984,59.403350830078125,41.74357223510742,55.05559158325195,147.89186096191406,79.32048797607422
2017-02-28,118.53,32.140419006347656,62.10151290893555,21.640941619873047,34.742042541503906,11.543855667114258,1724.1300048828125,93.93000030517578,157.26881408691406,68.19695281982422,99.42082214355469,61.818721771240234,42.246498107910156,124.96798706054688,42.40617370605469,38.8748893737793,59.14411926269531,43.6235237121582,55.062530517578125,150.8843536376953,84.4967041015625
2017-03-31,118.69,33.7053337097168,65.65808868408203,20.74820899963379,35.08695602416992,11.781625747680664,1779.969970703125,87.77999877929688,148.8453369140625,66.43657684326172,99.3992919921875,64.20838928222656,42.38999938964844,127.39441680908203,41.88880920410156,36.46595001220703,60.88203811645508,44.731201171875,56.70742416381836,150.1922149658203,85.3902816772461
2017-04-30,118.69,33.7053337097168,65.65808868408203,20.74820899963379,35.08695602416992,11.781625747680664,1779.969970703125,87.77999877929688,148.8453369140625,66.43657684326172,99.3992919921875,64.20838928222656,42.38999938964844,127.39441680908203,41.88880920410156,36.46595001220703,60.88203811645508,44.731201171875,56.70742416381836,150.1922149658203,85.3902816772461
2017-05-31,121.02,35.988285064697266,71.9978256225586,19.775096893310547,38.7447395324707,12.997028350830078,1877.0899658203125,87.63999938964844,167.11019897460938,65.44139099121094,111.81735229492188,67.53079986572266,49.35449981689453,133.9598846435547,43.24109649658203,35.690494537353516,64.93125915527344,47.88687515258789,62.48138427734375,160.4210968017578,91.66362762451172
2017-06-30,122.35,33.92926025390625,71.73593139648438,21.407581329345703,39.985721588134766,13.233186721801758,1870.52001953125,90.81999969482422,148.12355041503906,68.53330993652344,113.40689849853516,67.92351531982422,46.48400115966797,133.8638916015625,46.02519989013672,38.10177993774414,64.0852279663086,50.95212936401367,64.01762390136719,170.49960327148438,90.26791381835938
2017-07-31,124.78,35.03887176513672,74.00299835205078,21.284038543701172,39.692047119140625,13.995525360107422,2028.5,87.7300033569336,146.80836486816406,68.52458953857422,117.7104721069336,68.29006958007812,47.275001525878906,130.5478515625,48.15267562866211,40.316139221191406,67.59025573730469,52.8376350402832,61.55890655517578,176.37545776367188,95.83145904541016
2017-08-31,124.46,38.788021087646484,79.1435317993164,21.188915252685547,37.97993469238281,14.564282417297363,1852.0799560546875,90.19000244140625,145.6332244873047,66.30416107177734,106.3780517578125,63.136260986328125,47.762001037597656,131.55685424804688,47.539710998535156,39.1126594543457,69.88512420654297,55.053321838378906,59.814697265625,182.8948974609375,99.8036117553711
2017-09-30,124.46,38.788021087646484,79.1435317993164,21.188915252685547,37.97993469238281,14.564282417297363,1852.0799560546875,90.19000244140625,145.6332244873047,66.30416107177734,106.3780517578125,63.136260986328125,47.762001037597656,131.55685424804688,47.539710998535156,39.1126594543457,69.88512420654297,55.053321838378906,59.814697265625,182.8948974609375,99.8036117553711
2017-10-31,131.01,39.98003387451172,81.5900650024414,24.293190002441406,40.77215576171875,14.165431022644043,1911.9599609375,82.08999633789062,149.66571044921875,59.13785171508789,122.52763366699219,70.40361785888672,51.652000427246094,145.52273559570312,48.40134811401367,43.192020416259766,77.74569702148438,56.494102478027344,62.39598846435547,194.03762817382812,106.03169250488281
2017-11-30,134.65,40.790748596191406,86.19009399414062,25.091476440429688,38.00000762939453,14.039045333862305,1739.7099609375,85.80000305175781,171.86952209472656,66.10185241699219,138.1847381591797,68.94026184082031,51.80849838256836,158.64682006835938,50.72264862060547,44.58279800415039,79.06610870361328,57.93749237060547,61.70583724975586,211.31692504882812,108.74034118652344
2017-12-31,134.65,40.790748596191406,86.19009399414062,25.091476440429688,38.00000762939453,14.039045333862305,1739.7099609375,85.80000305175781,171.86952209472656,66.10185241699219,138.1847381591797,68.94026184082031,51.80849838256836,158.64682006835938,50.72264862060547,44.58279800415039,79.06610870361328,57.93749237060547,61.70583724975586,211.31692504882812,108.74034118652344
2018-01-31,141.17,39.741600036621094,93.20736694335938,28.502914428710938,36.44801330566406,14.239179611206055,1912.050048828125,90.2300033569336,181.59852600097656,68.32743835449219,154.0373992919922,74.4267807006836,59.111000061035156,177.24468994140625,51.888282775878906,49.06367874145508,89.24879455566406,57.34053039550781,66.99208068847656,219.2909698486328,119.98231506347656
2018-02-28,135.23,42.45138168334961,89.92599487304688,28.59198570251465,38.1334114074707,13.344602584838867,2034.0400390625,81.16999816894531,178.3749542236328,58.81074905395508,148.9003448486328,71.52842712402344,55.19599914550781,160.808349609375,46.669437408447266,48.60383987426758,88.49775695800781,53.43915557861328,62.864784240722656,209.4553680419922,118.94314575195312
2018-03-31,135.23,42.45138168334961,89.92599487304688,28.59198570251465,38.1334114074707,13.344602584838867,2034.0400390625,81.16999816894531,178.3749542236328,58.81074905395508,148.9003448486328,71.52842712402344,55.19599914550781,160.808349609375,46.669437408447266,48.60383987426758,88.49775695800781,53.43915557861328,62.864784240722656,209.4553680419922,118.94314575195312
2018-04-30,133.75,39.38646697998047,83.2797622680664,26.750226974487305,38.26704406738281,13.115419387817383,2178.0,83.51000213623047,184.22422790527344,61.09803771972656,125.75654602050781,67.04818725585938,50.92900085449219,163.97021484375,47.77374267578125,45.00185775756836,88.26181030273438,57.6006965637207,59.6967887878418,219.66392517089844,122.75507354736328
2018-05-31,136.97,44.708518981933594,96.22808837890625,26.06953239440918,35.36369705200195,13.579529762268066,2108.919921875,90.33999633789062,185.7735137939453,55.46332931518555,138.93345642089844,69.05921936035156,55.0,166.44969177246094,46.65306854248047,43.711612701416016,93.68701934814453,57.103755950927734,62.29413986206055,224.41217041015625,126.67345428466797
2018-06-30,136.97,44.708518981933594,96.22808837890625,26.06953239440918,35.36369705200195,13.579529762268066,2108.919921875,90.33999633789062,185.7735137939453,55.46332931518555,138.93345642089844,69.05921936035156,55.0,166.44969177246094,46.65306854248047,43.711612701416016,93.68701934814453,57.103755950927734,62.29413986206055,224.41217041015625,126.67345428466797
2018-07-31,143.33,45.52674865722656,96.7906494140625,27.721324920654297,37.2969856262207,13.333586692810059,2028.719970703125,100.55999755859375,204.9562530517578,57.180484771728516,135.2167205810547,75.00202941894531,61.361000061035156,176.23768615722656,46.98292922973633,44.33831787109375,100.54955291748047,58.66056823730469,70.45220947265625,236.12545776367188,132.50709533691406
2018-08-31,148.36,54.651309967041016,86.86190032958984,27.766212463378906,40.17807388305664,13.723998069763184,1951.550048828125,99.9800033569336,219.01174926757812,66.33147430419922,134.2921905517578,74.9749526977539,61.59000015258789,180.05577087402344,45.17405319213867,42.821197509765625,106.88346862792969,60.055110931396484,72.44038391113281,250.336669921875,142.5568389892578
2018-09-30,148.36,54.651309967041016,86.86190032958984,27.766212463378906,40.17807388305664,13.723998069763184,1951.550048828125,99.9800033569336,219.01174926757812,66.33147430419922,134.2921905517578,74.9749526977539,61.59000015258789,180.05577087402344,45.17405319213867,42.821197509765625,106.88346862792969,60.055110931396484,72.44038391113281,250.336669921875,142.5568389892578
2018-10-31,136.44,52.54573440551758,75.79813385009766,24.806394577026367,42.979427337646484,12.154010772705078,1874.5799560546875,92.16999816894531,214.78428649902344,64.26002502441406,127.0605239868164,64.63141632080078,54.52899932861328,157.73374938964844,40.734676361083984,40.31648254394531,101.63108825683594,58.044734954833984,68.968994140625,244.52891540527344,133.78353881835938
2018-11-30,141.23,43.024574279785156,70.9620590209961,25.618242263793945,47.209503173828125,12.985222816467285,1891.8800048828125,96.02999877929688,217.79025268554688,71.19290924072266,145.29779052734375,69.38385009765625,55.48249816894531,162.68299865722656,39.901893615722656,39.19512176513672,105.96910095214844,60.628692626953125,74.41805267333984,264.0921630859375,137.7765655517578
2018-12-31,129.55,38.00368118286133,60.766807556152344,22.350749969482422,44.20063400268555,11.751127243041992,1722.4200439453125,85.1500015258789,191.8283233642578,58.16158676147461,140.669677734375,61.91702651977539,52.24800109863281,155.01438903808594,40.13666915893555,35.009830474853516,97.06269073486328,53.26227569580078,65.92414093017578,233.83087158203125,128.27777099609375
2019-01-31,140.65,40.099735260009766,78.09773254394531,25.824909210205078,50.256832122802734,13.085037231445312,1832.81005859375,98.16999816894531,202.1114044189453,58.631675720214844,154.6546630859375,68.76162719726562,56.294498443603516,165.57904052734375,42.36697769165039,37.61528778076172,99.7957763671875,62.73192596435547,72.29039001464844,253.6171417236328,131.26254272460938
2019-02-28,146.53,41.895263671875,82.2560806274414,26.512914657592773,52.75513458251953,13.887205123901367,1697.0400390625,93.26000213623047,206.5380401611328,51.72645568847656,154.69236755371094,71.93592071533203,56.32749938964844,167.03158569335938,44.570213317871094,37.330726623535156,107.5157241821289,63.548274993896484,76.27922821044922,227.35435485839844,144.26002502441406
2019-03-31,146.53,41.895263671875,82.2560806274414,26.512914657592773,52.75513458251953,13.887205123901367,1697.0400390625,93.26000213623047,206.5380401611328,51.72645568847656,154.69236755371094,71.93592071533203,56.32749938964844,167.03158569335938,44.570213317871094,37.330726623535156,107.5157241821289,63.548274993896484,76.27922821044922,227.35435485839844,144.26002502441406
2019-04-30,154.87,48.553985595703125,84.8194580078125,27.880496978759766,57.72440719604492,14.547182083129883,1854.989990234375,85.52999877929688,231.8336181640625,49.107112884521484,156.94540405273438,75.34724426269531,59.948001861572266,185.14468383789062,47.52278518676758,43.176795959472656,125.33743286132812,70.05689239501953,89.04347229003906,219.6008758544922,160.1449737548828
2019-05-31,146.51,42.5229606628418,63.557456970214844,24.2518367767334,59.266441345214844,14.856403350830078,1656.219970703125,82.23999786376953,226.82643127441406,47.29199981689453,132.8203582763672,68.36143493652344,55.32500076293945,172.55633544921875,48.112728118896484,36.41168212890625,119.13566589355469,67.31566619873047,85.94244384765625,227.82638549804688,157.367431640625
2019-06-30,146.51,42.5229606628418,63.557456970214844,24.2518367767334,59.266441345214844,14.856403350830078,1656.219970703125,82.23999786376953,226.82643127441406,47.29199981689453,132.8203582763672,68.36143493652344,55.32500076293945,172.55633544921875,48.112728118896484,36.41168212890625,119.13566589355469,67.31566619873047,85.94244384765625,227.82638549804688,157.367431640625
2019-07-31,160.34,51.74552536010742,86.98954772949219,28.122814178466797,69.0074234008789,16.545574188232422,1886.6099853515625,79.31999969482422,260.9573974609375,50.90495300292969,157.6857452392578,75.42790222167969,60.90999984741211,195.58705139160156,52.653564453125,40.18574142456055,131.26307678222656,74.15563201904297,90.1912612915039,235.65870666503906,173.62799072265625
2019-08-31,160.34,51.74552536010742,86.98954772949219,28.122814178466797,69.0074234008789,16.545574188232422,1886.6099853515625,79.31999969482422,260.9573974609375,50.90495300292969,157.6857452392578,75.42790222167969,60.90999984741211,195.58705139160156,52.653564453125,40.18574142456055,131.26307678222656,74.15563201904297,90.1912612915039,235.65870666503906,173.62799072265625
2019-09-30,162.61,54.607017517089844,86.99759674072266,26.914907455444336,70.42274475097656,19.007793426513672,1962.6099853515625,67.4000015258789,273.37640380859375,57.46510696411133,161.30679321289062,76.97386932373047,61.05699920654297,213.6610565185547,55.6609001159668,38.48127365112305,134.3676300048828,78.88505554199219,90.26377868652344,206.6377410888672,168.02720642089844
2019-10-31,165.33,60.65116882324219,89.1173095703125,28.852561950683594,67.6758804321289,19.906246185302734,2048.77001953125,73.20999908447266,282.5287170410156,60.94791030883789,166.5281219482422,81.29375457763672,62.939998626708984,216.0185089111328,52.41913604736328,41.842193603515625,138.5620574951172,81.23625946044922,92.95972442626953,240.27862548828125,174.71859741210938
2019-11-30,165.33,60.65116882324219,89.1173095703125,28.852561950683594,67.6758804321289,19.906246185302734,2048.77001953125,73.20999908447266,282.5287170410156,60.94791030883789,166.5281219482422,81.29375457763672,62.939998626708984,216.0185089111328,52.41913604736328,41.842193603515625,138.5620574951172,81.23625946044922,92.95972442626953,240.27862548828125,174.71859741210938
2019-12-31,176.23,71.81092834472656,94.72907257080078,32.67461013793945,62.690948486328125,22.06696891784668,2053.72998046875,84.55000305175781,279.4952392578125,68.20033264160156,166.40594482421875,88.3956527709961,66.96949768066406,202.38653564453125,56.076904296875,46.44892120361328,152.9301300048828,83.01760864257812,97.7803726196289,280.60418701171875,183.856689453125
2020-01-31,178.47,75.68943786621094,84.57489776611328,30.45733642578125,69.97112274169922,23.06549835205078,1830.550048828125,83.5,290.52587890625,62.68086242675781,152.30665588378906,88.16233825683594,71.63899993896484,211.3946533203125,54.70198059082031,47.79640197753906,165.08111572265625,86.5007095336914,98.00841522216797,260.0538024902344,194.68853759765625
2020-02-29,178.47,75.68943786621094,84.57489776611328,30.45733642578125,69.97112274169922,23.06549835205078,1830.550048828125,83.5,290.52587890625,62.68086242675781,152.30665588378906,88.16233825683594,71.63899993896484,211.3946533203125,54.70198059082031,47.79640197753906,165.08111572265625,86.5007095336914,98.00841522216797,260.0538024902344,194.68853759765625
2020-03-31,149.21,62.333187103271484,49.2400016784668,19.821353912353516,62.81209182739258,20.31743621826172,1345.3199462890625,84.5,271.708251953125,54.83420181274414,133.4451446533203,73.1355209350586,58.09749984741211,174.1936492919922,32.72319030761719,31.096012115478516,153.3575897216797,75.47370147705078,78.7042465209961,239.06455993652344,157.88131713867188
2020-04-30,164.53,72.01811981201172,69.55000305175781,22.45424461364746,63.71550369262695,22.421382904052734,1480.5699462890625,92.0199966430664,289.396728515625,57.36201095581055,140.109619140625,78.60491943359375,67.33499908447266,205.09336853027344,35.27679443359375,36.379520416259766,174.26419067382812,83.79393768310547,83.30699920654297,280.37213134765625,175.12754821777344
2020-05-31,164.53,72.01811981201172,69.55000305175781,22.45424461364746,63.71550369262695,22.421382904052734,1480.5699462890625,92.0199966430664,289.396728515625,57.36201095581055,140.109619140625,78.60491943359375,67.33499908447266,205.09336853027344,35.27679443359375,36.379520416259766,174.26419067382812,83.79393768310547,83.30699920654297,280.37213134765625,175.12754821777344
2020-06-30,177.21,89.66416931152344,77.91999816894531,22.32879066467285,67.64788818359375,23.16120719909668,1592.3399658203125,123.33999633789062,289.5972595214844,60.549312591552734,152.5650177001953,82.35160064697266,70.90249633789062,235.11224365234375,36.09583282470703,44.563289642333984,198.44473266601562,88.18561553955078,85.27271270751953,283.9673156738281,189.60401916503906
2020-07-31,188.3,104.47055053710938,77.75,23.39116859436035,71.67813110351562,26.065105438232422,1662.1300048828125,119.80999755859375,311.5839538574219,59.11555099487305,171.16600036621094,87.67037963867188,74.39749908447266,249.1714630126953,39.62582778930664,45.412601470947266,199.9074249267578,99.60922241210938,107.20903778076172,291.5057373046875,186.8851318359375
2020-08-31,199.6,127.09567260742188,86.12000274658203,24.199708938598633,78.38594818115234,27.740507125854492,1910.449951171875,78.02999877929688,332.7659606933594,58.34537887573242,203.9313201904297,96.80361938476562,81.47650146484375,267.5198974609375,38.17375183105469,48.55283737182617,220.44830322265625,96.2454605102539,113.45738983154297,300.9118957519531,208.39114379882812
2020-09-30,197.11,114.06501007080078,91.68000030517578,22.80621337890625,81.06805419921875,32.0810661315918,1710.6800537109375,76.08000183105469,339.79144287109375,54.851417541503906,215.90321350097656,96.73724365234375,73.27999877929688,262.01483154296875,34.78577423095703,44.920204162597656,205.5907745361328,95.61363220214844,116.70358276367188,301.3977966308594,196.57522583007812
2020-10-31,197.11,114.06501007080078,91.68000030517578,22.80621337890625,81.06805419921875,32.0810661315918,1710.6800537109375,76.08000183105469,339.79144287109375,54.851417541503906,215.90321350097656,96.73724365234375,73.27999877929688,262.01483154296875,34.78577423095703,44.920204162597656,205.5907745361328,95.61363220214844,116.70358276367188,301.3977966308594,196.57522583007812
2020-11-30,218.79,117.45849609375,118.69999694824219,26.659318923950195,93.78583526611328,39.084449768066406,2028.449951171875,78.69999694824219,375.706787109375,64.21107482910156,254.85989379882812,115.62451171875,87.72000122070312,261.73187255859375,42.01063919067383,57.86975860595703,209.79432678222656,95.07198333740234,140.75656127929688,325.15045166015625,207.090576171875
2020-12-31,229.44,130.91615295410156,130.2899932861328,28.87359046936035,91.0213851928711,39.78831481933594,2227.27001953125,87.69000244140625,370.79608154296875,64.69415283203125,262.8507995605469,114.69843292236328,87.63200378417969,251.97459411621094,46.55387878417969,64.14061737060547,217.9775390625,95.25469970703125,140.23196411132812,340.23309326171875,215.34071350097656
2021-01-31,229.44,130.91615295410156,130.2899932861328,28.87359046936035,91.0213851928711,39.78831481933594,2227.27001953125,87.69000244140625,370.79608154296875,64.69415283203125,262.8507995605469,114.69843292236328,87.63200378417969,251.97459411621094,46.55387878417969,64.14061737060547,217.9775390625,95.25469970703125,140.23196411132812,340.23309326171875,215.34071350097656
2021-02-28,229.44,130.91615295410156,130.2899932861328,28.87359046936035,91.0213851928711,39.78831481933594,2227.27001953125,87.69000244140625,370.79608154296875,64.69415283203125,262.8507995605469,114.69843292236328,87.63200378417969,251.97459411621094,46.55387878417969,64.14061737060547,217.9775390625,95.25469970703125,140.23196411132812,340.23309326171875,215.34071350097656
2021-03-31,239.19,120.6971435546875,137.89999389648438,37.03951644897461,82.92110443115234,39.562164306640625,2329.840087890625,75.51000213623047,347.56695556640625,71.73492431640625,366.4155578613281,132.7334442138672,103.1259994506836,291.38330078125,63.91278076171875,73.05956268310547,231.5930633544922,101.9434814453125,160.5408172607422,362.26837158203125,208.77279663085938
2021-04-30,247.22,129.89642333984375,143.88999938964844,38.801021575927734,91.63008117675781,36.48820877075195,2466.080078125,77.91999816894531,367.68951416015625,73.32859802246094,363.19354248046875,137.1968994140625,117.67500305175781,308.966552734375,63.11854934692383,77.98983764648438,247.71234130859375,112.07051086425781,168.56007385253906,388.2941589355469,230.2978973388672
2021-05-31,247.22,129.89642333984375,143.88999938964844,38.801021575927734,91.63008117675781,36.48820877075195,2466.080078125,77.91999816894531,367.68951416015625,73.32859802246094,363.19354248046875,137.1968994140625,117.67500305175781,308.966552734375,63.11854934692383,77.98983764648438,247.71234130859375,112.07051086425781,168.56007385253906,388.2941589355469,230.2978973388672
2021-06-30,252.88,135.56085205078125,157.3300018310547,39.63731384277344,79.42509460449219,36.090721130371094,2188.090087890625,83.44000244140625,390.99066162109375,80.08557891845703,346.31884765625,142.99261474609375,122.0895004272461,305.9999084472656,59.61773681640625,86.62493133544922,266.71514892578125,115.53263854980469,179.1284637451172,391.3188781738281,230.88917541503906
2021-07-31,252.88,135.56085205078125,157.3300018310547,39.63731384277344,79.42509460449219,36.090721130371094,2188.090087890625,83.44000244140625,390.99066162109375,80.08557891845703,346.31884765625,142.99261474609375,122.0895004272461,305.9999084472656,59.61773681640625,86.62493133544922,266.71514892578125,115.53263854980469,179.1284637451172,391.3188781738281,230.88917541503906
2021-08-31,266.32,150.5041046142578,152.19000244140625,40.13723373413086,94.26803588867188,38.199928283691406,2299.669921875,84.20999908447266,450.9469299316406,83.41915893554688,371.1800537109375,163.2093505859375,144.69749450683594,312.9952087402344,65.00800323486328,99.38531494140625,297.78558349609375,130.15663146972656,193.09764099121094,406.7883605957031,226.5367431640625
2021-09-30,252.9,140.26431274414062,148.97000122070312,41.019325256347656,88.38363647460938,34.79662322998047,2373.8701171875,77.29000091552734,444.8681945800781,81.9417724609375,329.9774169921875,144.7421417236328,133.67599487304688,316.5926513671875,67.93829345703125,92.6092529296875,278.0962829589844,121.81107330322266,168.45343017578125,383.18017578125,220.25775146484375
2021-10-31,252.9,140.26431274414062,148.97000122070312,41.019325256347656,88.38363647460938,34.79662322998047,2373.8701171875,77.29000091552734,444.8681945800781,81.9417724609375,329.9774169921875,144.7421417236328,133.67599487304688,316.5926513671875,67.93829345703125,92.6092529296875,278.0962829589844,121.81107330322266,168.45343017578125,383.18017578125,220.25775146484375
2021-11-30,270.72,164.0956268310547,160.35000610351562,42.97124099731445,91.99635314941406,34.51414108276367,2101.85009765625,86.29000091552734,534.8641357421875,86.49700927734375,340.28826904296875,157.78866577148438,141.8975067138672,386.3710632324219,64.28558349609375,90.86392211914062,326.7027893066406,146.4005126953125,182.11312866210938,435.6254577636719,191.93930053710938
2021-12-31,281.69,176.27622985839844,164.9499969482422,43.19749069213867,94.7724838256836,34.02923583984375,2399.22998046875,88.3499984741211,562.947021484375,100.19125366210938,338.7073059082031,168.26507568359375,144.8520050048828,401.9147033691406,67.14488983154297,94.0645751953125,332.3654479980469,164.15252685546875,197.7484588623047,494.03094482421875,214.66256713867188
2022-01-31,259.21,173.5065460205078,136.5800018310547,44.7995491027832,95.5895767211914,31.899436950683594,2456.1298828125,88.62999725341797,500.9009094238281,103.99775695800781,371.8084716796875,154.2543182373047,135.30349731445312,355.40020751953125,69.89720916748047,98.94658660888672,307.3233642578125,152.90093994140625,169.43157958984375,464.9385070800781,224.033203125
2022-02-28,251.52,164.12576293945312,129.44000244140625,42.91591262817383,88.53893280029297,34.47389602661133,2172.25,78.12000274658203,515.6830444335938,101.20521545410156,355.6282958984375,150.2234344482422,135.0570068359375,305.8642272949219,67.94258117675781,87.56008911132812,295.88726806640625,142.20509338378906,150.66781616210938,468.1851501464844,214.4264373779297
2022-03-31,254.9,173.5586395263672,119.70999908447266,40.218170166015625,88.79545593261719,39.416568756103516,2348.449951171875,77.0999984741211,571.894287109375,98.82275390625,411.438232421875,148.567138671875,139.0675048828125,291.6342468261719,70.22102355957031,84.33715057373047,305.3147277832031,158.25328063964844,150.11184692382812,503.21923828125,220.0321502685547
2022-04-30,254.9,173.5586395263672,119.70999908447266,40.218170166015625,88.79545593261719,39.416568756103516,2348.449951171875,77.0999984741211,571.894287109375,98.82275390625,411.438232421875,148.567138671875,139.0675048828125,291.6342468261719,70.22102355957031,84.33715057373047,305.3147277832031,158.25328063964844,150.11184692382812,503.21923828125,220.0321502685547
2022-05-31,228.77,148.1611785888672,106.23999786376953,36.29587936401367,70.13146209716797,34.44770431518555,2243.56005859375,75.12999725341797,463.7706604003906,94.95771026611328,354.3166198730469,136.46905517578125,113.76200103759766,294.96630859375,71.28303527832031,83.83512878417969,269.8558654785156,124.93269348144531,135.71998596191406,490.203857421875,210.90943908691406
